id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,predicted_amount,drug_weight.1,entry_date,result_date,result_type,court_city,region,latitude,longitude,sentence_total_months,sentence_type,has_fine,fine_category,accuracy_flag,log_fine,log_weight,region_group
10099784,условное осуждение,4.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,24.77,значительный,"24,77",27.3.2024,22.4.2024,Вынесен ПРИГОВОР,г. Пенза,Пензенская область,53.175,45.0348,52.0,,Нет,Нет штрафа,Разнится,0.0,3.2492110246642736,Центр
10172932,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,25000.0,0.84,значительный,"0,84",27.6.2022,28.9.2022,Вынесен ПРИГОВОР,г. Нальчик,Кабардино-Балкарская Республика,43.4858,43.607,2.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.6097655716208943,Центр
10187163,условное осуждение,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,37.73,значительный,"37,73",27.3.2023,15.5.2023,Вынесен ПРИГОВОР,г. Минеральные Воды,Ставропольский край,45.0448,41.969,24.0,,Нет,Нет штрафа,Разнится,0.0,3.6566144935266607,Центр
10673098,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,7.8.2024,,,г. Нефтеюганск,Ханты-Мансийский автономный округ-Югра,61.0042,69.0019,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10033637,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25000.0,0.28,значительный,"0,28",29.1.2021,17.5.2021,Вынесен ПРИГОВОР,г. Тосно,Ленинградская область,59.9386,30.3141,0.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.2468600779315258,Центр
10131711,условное осуждение,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.728,значительный,"0,728",27.7.2023,29.8.2023,Вынесен ПРИГОВОР,г. Воркута,Республика Коми,61.6689,50.8356,24.0,,Нет,Нет штрафа,Разнится,0.0,0.5469646703818638,Центр
10278838,условное осуждение,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,334.0,значительный,334,29.5.2020,26.8.2020,Вынесен ПРИГОВОР,г. Калининград,Калининградская область,54.7104,20.4522,48.0,,Нет,Нет штрафа,Разнится,0.0,5.814130531825066,Центр
10220091,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,30.11.2021,19.1.2022,Вынесен ПРИГОВОР,с. Икряное,Астраханская область,46.3497,48.0408,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10148138,условное осуждение,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27,значительный,"0,270",28.3.2024,27.5.2024,Вынесен ПРИГОВОР,г. Первоуральск,Свердловская область,56.8389,60.6057,0.5,,Нет,Нет штрафа,Разнится,0.0,0.23901690047049992,Центр
10160279,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,30.12.2019,6.2.2020,Вынесен ПРИГОВОР,г. Бугульма,Республика Татарстан,55.7903,49.1347,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10082321,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,значительный,,31.1.2018,28.2.2018,Вынесен ПРИГОВОР,г. Тюмень,Тюменская область,57.153,65.5272,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10672974,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,7.8.2024,,,г. Челябинск,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10193978,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,1.10.2019,14.2.2020,Вынесен ПРИГОВОР,г. Кызыл,Республика Тыва,51.7191,94.437,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10160713,условное осуждение,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,значительный,"0,02",25.4.2018,16.5.2018,Вынесен ПРИГОВОР,г. Ижевск,Удмуртская Республика,56.8526,53.2045,54.0,,Нет,Нет штрафа,Разнится,0.0,0.019802627296179712,Центр
10078245,условное осуждение,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.814,значительный,"0,814",1.4.2024,25.4.2024,Вынесен ПРИГОВОР,г. Соликамск,Пермский край,58.0105,56.2502,26.0,,Нет,Нет штрафа,Разнится,0.0,0.5955343516929448,Центр
10150942,лишение свободы,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.89,значительный,"4,89",29.1.2021,14.5.2021,Вынесен ПРИГОВОР,г. Саранск,Республика Мордовия,54.1808,45.1869,39.0,,Нет,Нет штрафа,Разнится,0.0,1.7732559976634952,Центр
10030724,штраф,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,1.3650000000000002,значительный,"0,247;
1,118",14.10.2021,15.11.2021,Вынесен ПРИГОВОР,г. Облучье,Еврейская автономная область,48.7946,132.9218,2.0,,Да,10k–50k₽,Разнится,9.210440366976517,0.8607780219438964,Центр
10580020,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,6.6.2024,,,п. Каа-Хем,Республика Тыва,51.7191,94.437,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10497904,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,29.4.2022,24.5.2022,Вынесен ПРИГОВОР,г. Екатеринбург,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10108872,лишение свободы,3.0,6.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,6.23,крупный,"6,230",9.11.2021,24.3.2022,Вынесен ПРИГОВОР,с. Донское,Ставропольский край,45.0448,41.969,42.0,,Нет,Нет штрафа,Разнится,0.0,1.9782390361706734,Центр
10079402,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.572,значительный,"0,572",7.7.2020,14.8.2020,Вынесен ПРИГОВОР,г. Красноярск,Красноярский край,56.0153,92.8932,36.0,,Нет,Нет штрафа,Разнится,0.0,0.4523486940070148,Центр
10203235,условное осуждение,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.65,значительный,"0,65",4.5.2022,31.5.2022,Вынесен ПРИГОВОР,с. Началово,Астраханская область,46.3497,48.0408,12.0,,Нет,Нет штрафа,Разнится,0.0,0.5007752879124893,Центр
10130421,условное осуждение,0.0,0.0,0.0,280.0,0.0,0.0,0.0,1.0,0.0,0.5,значительный,"0,50",26.12.2019,5.2.2020,Вынесен ПРИГОВОР,г. Нижний Тагил,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,0.4054651081081644,Центр
10040760,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32,значительный,"0,06;
0,10;
0,16",29.3.2019,24.9.2019,Вынесен ПРИГОВОР,г. Выборг,Ленинградская область,59.9386,30.3141,0.0,,Нет,Нет штрафа,Разнится,0.0,0.2776317365982795,Центр
10018809,условное осуждение,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.44,крупный,"199,44",29.9.2023,20.11.2023,Вынесен ПРИГОВОР,с. Петропавловка,Республика Бурятия,51.8335,107.5842,40.0,,Нет,Нет штрафа,Разнится,0.0,5.300514950091524,Центр
10340373,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,27.4.2024,24.5.2024,Вынесен ПРИГОВОР,г. Шарыпово,Красноярский край,56.0153,92.8932,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10062589,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,20000.0,0.21,крупный,"0,21",28.2.2020,17.3.2020,Вынесен ПРИГОВОР,г. Омск,Омская область,54.9914,73.3715,2.0,,Да,10k–50k₽,Разнится,9.90353755128617,0.1906203596086497,Центр
10619390,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,,значительный,,6.2.2024,15.3.2024,Приговор,г. Москва,Город Москва,55.7558,37.6178,36.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10017064,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,значительный,24,25.12.2020,8.2.2021,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,г. Ачинск,Красноярский край,56.0153,92.8932,0.0,,Нет,Нет штрафа,Разнится,0.0,3.2188758248682006,Центр
10208867,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,27.7.2022,7.9.2022,Вынесен ПРИГОВОР,г. Подольск,Московская область,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10245554,условное осуждение,2.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.32,значительный,"0,32",8.11.2021,1.12.2021,Вынесен ПРИГОВОР,г. Таганрог,Ростовская область,47.2357,39.7015,24.0,,Нет,Нет штрафа,Разнится,0.0,0.2776317365982795,Центр
10207754,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,30.3.2022,4.5.2022,Вынесен ПРИГОВОР,г. Находка,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10531909,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,28.5.2021,17.9.2021,Вынесен ПРИГОВОР,г. Верхний Уфалей,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10088745,условное осуждение,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.94,значительный,"0,94",7.5.2019,30.10.2019,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,4.0,,Нет,Нет штрафа,Разнится,0.0,0.6626879730752367,Центр
10383534,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,14.5.2024,,,г. Хабаровск,Хабаровский край,48.4827,135.0838,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10041432,условное осуждение,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,0.44,значительный,"0,44",26.2.2021,17.3.2021,Вынесен ПРИГОВОР,г. Липецк,Липецкая область,52.6031,39.5708,0.0,,Нет,Нет штрафа,Разнится,0.0,0.36464311358790924,Центр
10243492,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,0.293,значительный,"0,293",6.6.2023,10.1.2024,Вынесен ПРИГОВОР,г. Красноярск,Красноярский край,56.0153,92.8932,0.0,,Да,10k–50k₽,Разнится,9.61587214452889,0.25696509978972043,Центр
10144739,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27,значительный,"0,27",27.4.2018,21.5.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,0.23901690047049992,Центр
10621781,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,28.6.2024,8.7.2024,Передано,г. Москва,Город Москва,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10198948,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,значительный,2,15.1.2024,28.2.2024,Вынесен ПРИГОВОР,г. Астрахань,Астраханская область,46.3497,48.0408,36.0,,Нет,Нет штрафа,Разнится,0.0,1.0986122886681096,Центр
10081503,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,значительный,96,12.8.2020,19.11.2020,Вынесен ПРИГОВОР,с. Шелаболиха,Алтайский край,53.3606,83.7636,0.0,,Нет,Нет штрафа,Разнится,0.0,4.574710978503383,Центр
10025772,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,31.1.2024,,,г. Ялта,Республика Крым,44.9521,34.1024,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10040828,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,22.6.2018,17.7.2018,Вынесен ПРИГОВОР,п. Кукмор,Республика Татарстан,55.7903,49.1347,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10275059,условное осуждение,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,,крупный,,15.10.2021,9.11.2021,Вынесен ПРИГОВОР,г. Хасавюрт,Республика Дагестан,42.9849,47.5047,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10164277,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,31.3.2022,12.4.2022,Уголовное дело ПРЕКРАЩЕНОназначена мера уголовно-правового характера - СУДЕБНЫЙ ШТРАФ (ст. 25.1 УПК РФ),г. Скопин,Рязанская область,54.6197,39.744,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10281149,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,15.17,значительный,"15,17",13.4.2022,25.5.2022,Вынесен ПРИГОВОР,с. Сергокала,Республика Дагестан,42.9849,47.5047,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,2.7831576735890153,Центр
10663424,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,31.7.2024,,,г. Новокузнецк,Кемеровская область,55.354,86.0879,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10225097,лишение свободы,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71,крупный,"0,71",1.12.2022,2.6.2023,Вынесен ПРИГОВОР,г. Челябинск,Челябинская область,55.1644,61.4368,8.0,,Нет,Нет штрафа,Разнится,0.0,0.5364933705145685,Центр
10034008,условное осуждение,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,0.17,значительный,"0,170",2.10.2020,28.10.2020,Вынесен ПРИГОВОР,г. Уфа,Республика Башкортостан,54.7388,55.9721,0.0,,Нет,Нет штрафа,Разнится,0.0,0.15700374880966475,Центр
10209865,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,крупный,"0,46",26.6.2018,15.8.2018,Вынесен ПРИГОВОР,г. Челябинск,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,0.3784364357202451,Центр
10105019,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,151.87,значительный,"151,870",22.3.2023,6.4.2023,Вынесен ПРИГОВОР,с. Грачевка,Ставропольский край,45.0448,41.969,36.0,,Нет,Нет штрафа,Разнится,0.0,5.0295878870129425,Центр
10075406,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,1.42,значительный,"0,14;
0,57;
0,71",28.2.2023,15.3.2023,Вынесен ПРИГОВОР,г. Липецк,Липецкая область,52.6031,39.5708,0.0,,Да,10k–50k₽,Разнится,9.90353755128617,0.8837675401685949,Центр
